,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,partido,tipo de post,hashtags
0,Partido Popular,2021-04-24 09:46:56+00:00,1385893007694700553,"➡️ A partir de las 12:00h. @pablocasado_ e @IdiazAyuso participan en un acto de campaña en Pozuelo de Alarcón.
#YoConAyuso #VotaLIBERTAD

📡 Puedes seguirlo en directo a través nuestras redes y página web https://t.co/6WGpUWq5JJ https://t.co/ivvkfyutjW","[0, 227]",['Twitter Web App'],18,38,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
1,Partido Popular,2021-04-24 09:16:38+00:00,1385885381996986370,"De los más de 50M de € que Sánchez otorgó a una aerolínea cercana al régimen chavista, y que tiene un solo avión, el Gobierno ahora oculta si pagó directamente al régimen de Maduro. Sánchez invita, blanquea regímenes dictatoriales, y tú pagas.

https://t.co/IvEPJOZx6d","[0, 268]",['Twitter Web App'],57,102,821483,5291,102573,Partido Popular,publicación,[]
2,Partido Popular,2021-04-24 07:56:46+00:00,1385865284309987329,"El BOE no es un instrumento que Sánchez pueda utilizar a su antojo y con fines electoralistas, sino que es de todos los españoles.

🔵El 4 de mayo es el primer paso para sacar a este Gobierno de la Moncloa, que vive instalado en el odio y la polarización.

https://t.co/IP9tRpUxDz","[0, 279]",['Twitter for iPhone'],101,202,821483,5291,102573,Partido Popular,publicación,[]
3,Partido Popular,2021-04-24 06:01:06+00:00,1385836175345262592,"☀  Buenos días y #FelizSábado a todos, aquí os dejamos nuestra agenda para el día de hoy 👇 

📆  https://t.co/S74g2KqN64 https://t.co/iMMO3LsDMV","[0, 119]",['Twitter for iPhone'],11,28,821483,5291,102573,Partido Popular,publicación,['FelizSábado']
4,Partido Popular,2021-04-23 20:10:16+00:00,1385687486865760256,"“Somos libres porque vivimos en Madrid”.

👉 @IdiazAyuso https://t.co/Lv15y99QFw","[0, 55]",['Twitter for iPhone'],228,737,821483,5291,102573,Partido Popular,publicación,[]
5,Partido Popular,2021-04-23 18:56:36+00:00,1385668947618451467,"🔵 Madrid tiene una de las mejores sanidades de España y de toda Europa.

🔵 Cada vez que un candidato arremete contra la sanidad de Madrid, arremete contra los profesionales sanitarios.

👇 @anapastorjulian 👇 https://t.co/CAL00xqokt","[0, 206]",['Twitter Web App'],59,123,821483,5291,102573,Partido Popular,publicación,[]
6,Partido Popular,2021-04-23 18:34:46+00:00,1385663453331873799,"""Quiero seguir siendo vuestra presidenta y quiero que viváis estos días con mucha ilusión porque esto merece la pena. Ha llegado el momento de expresarnos y os pido de corazón que lo hagáis por Madrid y por España"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/Wsb4TmFjpM","[0, 256]",['Twitter Media Studio - LiveCut'],63,159,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
7,Partido Popular,2021-04-23 18:33:12+00:00,1385663059528671241,"""Podemos es un partido de dirigentes ricos para una población cada vez más empobrecida, esa es la perfecta definición de lo que está ocurriendo"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/spnFDu7pHT","[0, 186]",['Twitter Media Studio - LiveCut'],199,511,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
8,Partido Popular,2021-04-23 18:30:04+00:00,1385662269284098050,"""Lo que le digo al presidente del Gobierno es que abandone de una vez la campaña de Madrid y que deje de utilizar el CIS, el BOE y todas las herramientas que tiene a su disposición para inmiscuirse en las elecciones"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/QFHZUyD3UI","[0, 258]",['Twitter Media Studio - LiveCut'],60,141,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
9,Partido Popular,2021-04-23 18:25:44+00:00,1385661180522471424,"""Condeno la violencia venga de donde venga, sea un escrache, acordonar una casa o, por supuesto, enviar unas balas por correo. Condeno toda la violencia, como no puede ser de otra manera"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/exHK5oHi4I","[0, 229]",['Twitter Media Studio - LiveCut'],78,195,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
10,Partido Popular,2021-04-23 18:21:05+00:00,1385660008927535107,"""A los jóvenes hay que trasladarles el sacrificio, la pelea y la maravillosa palabra de la voluntad. Tenéis un gran país y una gran comunidad por la que luchar. Sed libres"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/lBmUD45Jtj","[0, 214]",['Twitter Media Studio - LiveCut'],156,407,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
11,Partido Popular,2021-04-23 18:13:05+00:00,1385657997666492417,"""7 de los 10 mejores hospitales de España, y 3 de los 100 mejores del mundo están aquí en Madrid. Algo estaremos haciendo bien, ¿no?"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/JA70ASiNe4","[0, 175]",['Twitter Media Studio - LiveCut'],89,258,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
12,Partido Popular,2021-04-23 18:09:10+00:00,1385657010054696960,"""Madrid es la casa de todos los españoles y está al servicio de España, y vamos a darle refugio y oportunidades a todas las personas que vienen aquí a mejorar nuestra sociedad"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/ApfLX91v26","[0, 218]",['Twitter Media Studio - LiveCut'],77,212,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
13,Partido Popular,2021-04-23 18:05:11+00:00,1385656009222414336,"""Los ciudadanos que vivimos en Madrid queremos ir a las urnas el 4 de mayo y decirle a las personas que están en la Moncloa que queremos vivir unidos y en paz, y que no toleramos la violencia ni tampoco las imposiciones"".
#YoConAyuso #VotaLIBERTAD

👉 @IdiazAyuso https://t.co/BPIRwJ8yyv","[0, 262]",['Twitter Media Studio - LiveCut'],55,120,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
14,Partido Popular,2021-04-23 17:21:36+00:00,1385645040870076416,"📡 @IdiazAyuso participa en un acto de campaña en el municipio de Tres Cantos.
#YoConAyuso #VotaLIBERTAD https://t.co/I9q97J8o1f","[0, 127]",['Twitter Media Studio'],75,158,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
15,Partido Popular,2021-04-23 16:55:54+00:00,1385638572271751174,"➡️ En unos minutos @IdiazAyuso participa en un acto de campaña en el municipio de Tres Cantos.

📡 Síguela en directo a través de nuestras redes y página web https://t.co/6WGpUWq5JJ
#YoConAyuso #VotaLIBERTAD https://t.co/HZSHUtQ09m","[0, 206]",['Twitter Web App'],20,76,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
16,Partido Popular,2021-04-23 16:54:45+00:00,1385638286065086464,👉 @TeoGarciaEgea: “El Partido Popular es una casa con puertas abiertas y con vistas a Moncloa. La unión del centro derecha es lo que Sánchez más teme”. https://t.co/mY6GXZhfAk,"[0, 151]",['Twitter Web App'],82,185,821483,5291,102573,Partido Popular,publicación,[]
17,Partido Popular,2021-04-23 16:52:44+00:00,1385637776528494595,"👉 @TeoGarciaEgea: “Todo lo que toca el Gobierno de España acaba en polémica: la vacunación, la protección de los sanitarios, los estados de alarma y sus prórrogas"". 

❌ Lío, incertidumbre, caos. Eso es el Gobierno de España. https://t.co/EVYfvbgt6t","[0, 224]",['Twitter Media Studio'],145,226,821483,5291,102573,Partido Popular,publicación,[]
18,Partido Popular,2021-04-23 16:44:28+00:00,1385635697030221825,👉 @TeoGarciaEgea: “El Partido Popular ha hecho más en dos años que el PSOE en 40. ¿A qué se han dedicado? Hemos pasado de la Andalucía de los ERE a la del empleo”. https://t.co/iKcUMlxefp,"[0, 163]",['Twitter Media Studio'],65,134,821483,5291,102573,Partido Popular,publicación,[]
19,Partido Popular,2021-04-23 16:40:37+00:00,1385634728183730177,"👉@TeoGarciaEgea agradece a Gabriel Amat su trabajo por Almería y recuerda: “Un problema que tiene el Gobierno de España es que no conocen la tierra que pisan, no quieren a la gente a la que pretenden gobernar. Tú, Gabriel, quieres a Almería y los almerienses te lo han devuelto"". https://t.co/lEBkQChorl","[0, 279]",['Twitter Web App'],39,76,821483,5291,102573,Partido Popular,publicación,[]
20,Partido Popular,2021-04-23 16:34:51+00:00,1385633274379350018,👉 @JuanMa_Moreno: “Madrid es una de las grandes locomotoras de España. La única manera de que Madrid no se pare es que @IdiazAyuso siga siendo presidenta”. https://t.co/YaJHg8FY4a,"[0, 155]",['Twitter Media Studio'],94,325,821483,5291,102573,Partido Popular,publicación,[]
21,Partido Popular,2021-04-23 16:26:11+00:00,1385631097095135239,"👉 @JuanMa_Moreno: “En este partido cabe todo el mundo. Todos creemos en un modelo de sociedad que apuesta por la libertad”.

🔵 La única alternativa es el Partido Popular. https://t.co/aCbosHiF3Q","[0, 170]",['Twitter Media Studio'],75,162,821483,5291,102573,Partido Popular,publicación,[]
22,Partido Popular,2021-04-23 14:33:55+00:00,1385602841201586179,"➡️ A las 17:00h. @TeoGarciaEgea preside, junto a @JuanMa_Moreno, la Junta Directiva del @PP_Almeria. 

👇 Puedes seguirlo en directo a través de este enlace 👇
https://t.co/vQpfXjFh9o https://t.co/oiWnPw51os","[0, 181]",['Twitter Web App'],27,82,821483,5291,102573,Partido Popular,publicación,[]
23,Partido Popular,2021-04-23 11:46:55+00:00,1385560815294717959,👉 @pablocasado_: “Nos personamos en el proceso por las ayudas a Plus Ultra. Tendrán que explicar delante de un juez por qué dan 50 millones de euros al régimen chavista en lugar de estar rescatando la economía productiva de España.“ https://t.co/j0kf7dSuhO,"[0, 232]",['Twitter Media Studio - LiveCut'],69,136,821483,5291,102573,Partido Popular,publicación,[]
24,Partido Popular,2021-04-23 11:29:30+00:00,1385556433002024960,"👉 @pablocasado_: “Yolanda Díaz está haciendo campaña electoral a costa de un ERE. Que no mientan, y digan que lo sabían porque el Estado está en el consejo de administración de Caixabank.” https://t.co/qsxMIN20vf","[0, 188]",['Twitter Media Studio - LiveCut'],83,148,821483,5291,102573,Partido Popular,publicación,[]
25,Partido Popular,2021-04-23 11:23:40+00:00,1385554964290932737,"❌ Es inadmisible que el BOE sea también un panfleto electoral del PSOE.

👉 @pablocasado_: “Pediremos en el Congreso la comparecencia de Carmen Calvo. Jamás había pasado que en el preámbulo de una ley se criticase a la oposición y es, además, una falta de respeto al Rey.” https://t.co/mSiX7mu290","[0, 271]",['Twitter Media Studio - LiveCut'],291,570,821483,5291,102573,Partido Popular,publicación,[]
26,Partido Popular,2021-04-23 11:09:11+00:00,1385551319574921217,"🔴 @pablocasado_ condena rotundamente las amenazas sufridas por @PabloIglesias, Marlaska y @Maria2Gamez. https://t.co/waJOqC1fNh","[0, 103]",['Twitter Media Studio - LiveCut'],160,518,821483,5291,102573,Partido Popular,publicación,[]
27,Partido Popular,2021-04-23 10:56:22+00:00,1385548093773557760,"📚📖¿Qué libros ha regalado @pablocasado_ a @IdiazAyuso, @ALevySoler, @AlmeidaPP_ y @Tonicanto1? 

#DíadelLibro2021  #CuestaDeMoyano https://t.co/JFkKGVKtRt","[0, 130]",['Twitter Media Studio - LiveCut'],66,196,821483,5291,102573,Partido Popular,publicación,"['DíadelLibro2021', 'CuestaDeMoyano']"
28,Partido Popular,2021-04-23 10:47:38+00:00,1385545896658710531,"📚📖📚 @pablocasado_ en el #DíadelLibro2021: “Cuando hemos tenido que estar en casa hemos podido seguir viviendo y mirando al futuro gracias a los libros.“

#CuestaDeMoyano https://t.co/wou7gqJfnV","[0, 169]",['Twitter Media Studio - LiveCut'],51,91,821483,5291,102573,Partido Popular,publicación,"['DíadelLibro2021', 'CuestaDeMoyano']"
29,Partido Popular,2021-04-23 10:39:55+00:00,1385543953433432065,"👉 @AlmeidaPP_ : 

“Tenemos que reivindicar lo que se ha hecho en materia de #cultura en Madrid en tiempos tan difíciles. El @Teatro_Real fue el primer teatro de ópera en volver a abrir en toda Europa.”

¡Gracias! @ALevySoler, @IdiazAyuso, libreros de la Cuesta de Moyano... https://t.co/AosLIxrnIF","[0, 273]",['Twitter Media Studio - LiveCut'],107,371,821483,5291,102573,Partido Popular,publicación,['cultura']
30,Partido Popular,2021-04-23 10:32:45+00:00,1385542151111577604,"👉 @Tonicanto1 : “Madrid no le pide 8 apellidos madrileños a sus creadores, es abierta a todo el mundo y eso la ha convertido en la capital de Europa en lo que a cultura y arte se refiere.”

#VotaLIBERTAD 💙 #YoConAyuso https://t.co/MRhYywV4Cb","[0, 217]",['Twitter Media Studio - LiveCut'],208,744,821483,5291,102573,Partido Popular,publicación,"['VotaLIBERTAD', 'YoConAyuso']"
31,Partido Popular,2021-04-23 10:25:53+00:00,1385540421816922115,🔴 EN DIRECTO: @pablocasado_ visita las casetas de la Cuesta de Moyano https://t.co/t0M8WVysZ4,"[0, 93]",['Twitter Media Studio'],41,103,821483,5291,102573,Partido Popular,publicación,[]
32,Partido Popular,2021-04-23 09:45:25+00:00,1385530238302670848,"🔵 A partir de las 12:00 h., @pablocasado_ visita las casetas de la Cuesta de Moyano, acompañado por @AlmeidaPP_, @ALevySoler y @Tonicanto1.

📡 Síguelo en directo en nuestras redes y en https://t.co/hfb2Oi09Fz https://t.co/n4oskYj7ho","[0, 208]",['Twitter Web App'],26,93,821483,5291,102573,Partido Popular,publicación,[]
33,Partido Popular,2021-04-23 08:25:56+00:00,1385510237998833667,"🔵 Ya está disponible el último podcast #ActivemosEspaña🇪🇸 sobre #EducaciónyLibertad. Con @montesinospablo, @eossoriocrespo, @DiezMoneo y @lorenaherased

 ¡Escúchalo ya! 👇
🎧 https://t.co/RN8mkmvOLG
🎵 https://t.co/U1mwkeg4Wv
🎤 https://t.co/C00bodp5Ks
🎙 https://t.co/sOSWqdLOAi https://t.co/4RSn5RB7BX","[0, 274]",['Twitter Web App'],31,47,821483,5291,102573,Partido Popular,publicación,"['ActivemosEspaña', 'EducaciónyLibertad']"
34,Partido Popular,2021-04-23 06:57:47+00:00,1385488054396329985,"📻 A partir de las 9:00h., no te pierdas la entrevista a 
@AlmeidaPP_ en @eslamananadeFJL.

🎙 Síguelo en directo: https://t.co/dMBTlwRDG8 https://t.co/CNkU1NCd7x","[0, 136]",['Twitter Web App'],16,88,821483,5291,102573,Partido Popular,publicación,[]
35,Partido Popular,2021-04-23 06:00:00+00:00,1385473512610013186,"☕️ Buenos días y #FelizViernes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇.

https://t.co/3quq6iOQY2 https://t.co/zxFcLpL9hl","[0, 117]",['Twitter Web App'],12,34,821483,5291,102573,Partido Popular,publicación,['FelizViernes']
36,Partido Popular,2021-04-22 17:32:17+00:00,1385285342085976070,"🎙️ A las 20:00h. será entrevistada @IdiazAyuso en @lanochededieter 

👇 Síguela en directo a través de este enlace 👇
https://t.co/w6mVmazJRr https://t.co/xHfNBdlx7f","[0, 139]",['Twitter Web App'],43,191,821483,5291,102573,Partido Popular,publicación,[]
37,Partido Popular,2021-04-22 17:28:26+00:00,1385284372836896769,"""El resto de España está viendo aquí el ensayo general de lo que va a pasar después para echar a Sánchez, con Pablo Casado como presidente"".

👉 @JavierMaroto
#YoConAyuso #VotaLIBERTAD https://t.co/AGMKtLbfPL","[0, 183]",['Twitter Media Studio - LiveCut'],42,78,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
38,Partido Popular,2021-04-22 17:26:30+00:00,1385283885748137993,"""Gabilondo ha pasado del ""con este Iglesias nunca"", al ""Pablo, tenemos que entendernos en menos de 12 días"". Hacer eso es tomar el pelo a todos los madrileños. ¿Cómo se puede votar a alguien que toma el pelo así a la gente?"".

👉 @JavierMaroto
#YoConAyuso #VotaLIBERTAD https://t.co/g39ElNbgAw","[0, 268]",['Twitter Media Studio - LiveCut'],83,162,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
39,Partido Popular,2021-04-22 17:23:33+00:00,1385283142953615366,"""No nos sorprendió ayer Pablo Iglesias, que no tiene nada mejor que hacer que, en un país con la economía medio triturada y azotado por una pandemia global, abandonar el Gobierno para presentarse de candidato"".

👉 @JavierMaroto
#YoConAyuso #VotaLIBERTAD https://t.co/kYNKrCo2yd","[0, 253]",['Twitter Media Studio - LiveCut'],53,96,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
40,Partido Popular,2021-04-22 17:13:11+00:00,1385280535724007425,"""Ayer, en el debate, Isabel Díaz Ayuso trasladó todos los mensajes de propuestas que tiene el Partido Popular y de un programa que, además, está contrastado y ha funcionado"".

👉 @JavierMaroto
#YoConAyuso #VotaLIBERTAD https://t.co/W8SyCnCCfi","[0, 217]",['Twitter Media Studio - LiveCut'],44,95,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
41,Partido Popular,2021-04-22 17:06:22+00:00,1385278820543078404,"""El PSOE tiene un problema con los madrileños y con Madrid. Hay que decirle al señor Sánchez el día 4 que los partidos que odian Madrid no pueden gobernar Madrid"".

👉 @JavierMaroto
#YoConAyuso #VotaLIBERTAD https://t.co/AOSeDtUefp","[0, 206]",['Twitter Media Studio - LiveCut'],66,126,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
42,Partido Popular,2021-04-22 17:01:49+00:00,1385277675959459844,"""Hay que aprovechar cuando hay campaña para trasladar mensajes claros, y no hay campaña más fácil que la de los mensajes claros de Isabel Díaz Ayuso en estas elecciones"".

👉 @JavierMaroto
#YoConAyuso #VotaLIBERTAD https://t.co/8lCQbHo8fQ","[0, 213]",['Twitter Media Studio - LiveCut'],31,60,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
43,Partido Popular,2021-04-22 16:56:52+00:00,1385276427491287041,"""Nos quedan 12 días para explicar que los madrileños no queremos que nos cambien el Gobierno por la puerta de atrás"".

""Somos el único partido que garantiza que no nos cambien la manera de vivir, que no queremos que nos frían a impuestos"".

👉 @anacamins
#YoConAyuso #VotaLIBERTAD https://t.co/sACyBE6U0b","[0, 279]",['Twitter Media Studio - LiveCut'],70,146,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
44,Partido Popular,2021-04-22 16:54:22+00:00,1385275801197764608,"""Los 23 ministros del Gobierno no están haciendo absolutamente nada más que embarrar la campaña electoral, mentir sin pudor y atacar a Isabel Díaz Ayuso porque es el modelo de gestión que ellos no sabrían hacer nunca"".

👉 @anacamins
#YoConAyuso #VotaLIBERTAD https://t.co/yj3HKszkM5","[0, 258]",['Twitter Media Studio - LiveCut'],40,108,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
45,Partido Popular,2021-04-22 16:40:56+00:00,1385272419754119175,"📡 @JavierMaroto y @anacamins participan en un acto de campaña.
#YoConAyuso #VotaLIBERTAD https://t.co/87TWx8uGe3","[0, 112]",['Twitter Media Studio'],33,65,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
46,Partido Popular,2021-04-22 16:02:23+00:00,1385262718916120577,"➡️ A partir de las 18:30, @JavierMaroto y @anacamins participan en un acto de campaña.

📡 Síguelo en directo a través de nuestras redes y página web https://t.co/6WGpUWq5JJ
#YoConAyuso #VotaLIBERTAD https://t.co/tl11R0a0uS","[0, 198]",['Twitter Web App'],12,46,821483,5291,102573,Partido Popular,publicación,"['YoConAyuso', 'VotaLIBERTAD']"
47,Partido Popular,2021-04-22 15:07:23+00:00,1385248877494865920,"Llevamos semanas pidiendo explicaciones al Gobierno por el caso Plus Ultra. No pararemos hasta saber cuál fue el extraño motivo por el que Sánchez otorgó más de 50 millones de € a una aerolínea cercana al régimen chavista.

👉 https://t.co/j9SpPyY4Jk https://t.co/vInsmn9B1X","[0, 249]",['Twitter Web App'],145,245,821483,5291,102573,Partido Popular,publicación,[]
48,Partido Popular,2021-04-22 13:30:00+00:00,1385224368691703816,"Hoy, el Rey Felipe VI y la Princesa Leonor han presidido el bautismo y la puesta a flote del S81 Isaac Peral de la @Armada_esp. 

Es un orgullo para todos los españoles tener uno de los submarinos más avanzados del mundo.

¡Enhorabuena! ⚓🇪🇸 https://t.co/aRWsHnymBE","[0, 240]",['Twitter Web App'],127,398,821483,5291,102573,Partido Popular,publicación,[]
49,Partido Popular,2021-04-22 12:12:33+00:00,1385204878125973506,"👉 @montesinospablo: “Aunando esfuerzos en torno el Partido Popular el que pierde es el sanchismo. Todos van a querer unirse contra @IdiazAyuso, necesitamos un Partido Popular fuerte y un voto por la #libertad”. 

🔵 Ayer, hubo una presidenta y cinco candidatos. https://t.co/cdinV2n5Vr","[0, 260]",['Twitter Media Studio'],43,96,821483,5291,102573,Partido Popular,publicación,['libertad']
50,Partido Popular,2021-04-22 12:08:28+00:00,1385203848814419972,"👉 @montesinospablo: “Hemos solicitado la comparecencia de todos los ministros implicados en el escándalo de vacunación a la Policía Nacional y la Guardia Civil en la Generalitat”. 

En vez de defenderlos, Sánchez y Marlaska agachan la cabeza. https://t.co/HwX4DhJe3k","[0, 242]",['Twitter Media Studio'],57,110,821483,5291,102573,Partido Popular,publicación,[]
51,Partido Popular,2021-04-22 12:02:20+00:00,1385202308208906246,"👉 @montesinospablo: “Pedimos ese voto por la ilusión, por Isabel Díaz Ayuso. El próximo 4 de mayo, Pedro Sánchez tendrá ya un pie fuera de la Moncloa, gracias a la unidad del centro derecha”. https://t.co/4MRjYRdJME","[0, 191]",['Twitter Media Studio'],54,122,821483,5291,102573,Partido Popular,publicación,[]
52,Partido Popular,2021-04-22 12:01:03+00:00,1385201983657844738,"👉 @montesinospablo: “Ayer, Gabilondo reconoció un secreto a voces, quiere pactar con el Sr. Iglesias si dan los números. La palabra del Sr. Gabilondo, como la del Sr. Sánchez, no vale absolutamente nada”

La única alternativa al Sanchismo es Isabel Díaz Ayuso. https://t.co/YiQ2n18I2X","[0, 260]",['Twitter Media Studio'],53,117,821483,5291,102573,Partido Popular,publicación,[]
53,Partido Popular,2021-04-22 11:57:35+00:00,1385201112622501890,"👉 @montesinospablo: “Gracias a @Tonicanto1 por haber dado ese paso al frente en defensa de la reunificación del voto del centro derecha.”

🔵 Hay que unir esfuerzos para que, el 4 de mayo, Sánchez tenga un pie fuera de la Moncloa. https://t.co/LpeDQdZTzt","[0, 229]",['Twitter Media Studio'],60,162,821483,5291,102573,Partido Popular,publicación,[]
54,Partido Popular,2021-04-22 10:57:36+00:00,1385186016877756423,"Oh, no! https://t.co/CgR5Packnd","[0, 7]",['Twitter Web App'],929,1994,821483,5291,102573,Partido Popular,publicación,[]
55,Partido Popular,2021-04-22 08:51:55+00:00,1385154387627102215,"👉 @IdiazAyuso: “Pido a todo el mundo que siga con la misma ilusión, con las mismas ganas de ir a las urnas. Todos los que no quieran que cambien nuestro modelo de sociedad en Madrid que vayan a votar el 4 de mayo”. 

#YoConAyuso https://t.co/SAfADlJWBJ","[0, 228]",['Twitter Media Studio - LiveCut'],95,215,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
56,Partido Popular,2021-04-22 08:46:19+00:00,1385152976407384064,"👉 @IdiazAyuso: “No quiero pactar con nadie más que con los madrileños y todas las personas que se suman a este parto de la libertad”. 

No hace falta ser de derechas para estar en contra del proyecto de Iglesias y Sánchez, solo ser sensato. 

#YoConAyuso https://t.co/XQgWYuTpdz","[0, 254]",['Twitter Media Studio - LiveCut'],60,116,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
57,Partido Popular,2021-04-22 08:42:04+00:00,1385151909640671232,"👉 @IdiazAyuso: “Gabilondo e Iglesias van de la mano”. 

#YoConAyuso https://t.co/IjqMcLx8DC","[0, 67]",['Twitter Media Studio - LiveCut'],110,283,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
58,Partido Popular,2021-04-22 08:40:41+00:00,1385151561488285698,"👉 @IdiazAyuso: “Lamento que mis adversarios políticos tengan esa forma de hablar de Madrid. Quien aspira a gobernar la Comunidad de Madrid tiene que quererla, pero también conocerla. Madrid no es xenófoba, ni insegura”. 

#YoConAyuso https://t.co/DtNAXSXywD","[0, 233]",['Twitter Media Studio - LiveCut'],400,1405,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
59,Partido Popular,2021-04-22 08:36:46+00:00,1385150574082076672,"👉 @IdiazAyuso explica sus planes para el transporte en la Comunidad de Madrid si los ciudadanos le dan su confianza: “Vamos a seguir reduciendo la tarifa transporte y culminar el abaratamiento del transporte”. 

#YoConAyuso https://t.co/Y8ZfWaQfUd","[0, 223]",['Twitter Media Studio - LiveCut'],53,105,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
60,Partido Popular,2021-04-22 08:28:50+00:00,1385148578834919425,"👉 @IdiazAyuso agradece a los trabajadores de @metro_madrid su trabajo durante la pandemia y Filomena, y recuerda que: “El transporte es fundamental para la calidad de vida. Somos una de las regiones del mundo con más porcentaje de uso entre sus ciudadanos”. 

#YoConAyuso https://t.co/Fg3moD6HXq","[0, 271]",['Twitter Media Studio - LiveCut'],57,106,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
61,Partido Popular,2021-04-22 08:22:46+00:00,1385147053307740161,"👉 @davidperez: “Gracias a la red de transportes de Madrid somos una comunidad más competitiva y más atractiva, sin igual en Europa”. 

#YoConAyuso https://t.co/GL0OMgNXQE","[0, 146]",['Twitter Media Studio - LiveCut'],58,93,821483,5291,102573,Partido Popular,publicación,['YoConAyuso']
62,Partido Popular,2021-04-22 08:19:03+00:00,1385146117495603200,"🔴 #ENDIRECTO @IdiazAyuso presenta su programa de transportes e infraestructuras.

#YoConAyuso. https://t.co/pfnmcvgbDV","[0, 118]",['Twitter Media Studio'],74,131,821483,5291,102573,Partido Popular,publicación,"['ENDIRECTO', 'YoConAyuso']"
63,Partido Popular,2021-04-22 07:55:50+00:00,1385140272326135808,"📺 A partir de las 10:00h., la presidenta de la Comunidad de Madrid y candidata a la reelección, @IdiazAyuso, presenta su programa de transportes e infraestructuras. 

📡 Síguelo en https://t.co/6WGpUWq5JJ y en nuestras redes. https://t.co/mbpEXzBcH0","[0, 224]",['Twitter Web App'],18,65,821483,5291,102573,Partido Popular,publicación,[]
64,Partido Popular,2021-04-22 06:51:15+00:00,1385124020601905152,"Pantomima.

https://t.co/LxMCxUzdGJ","[0, 35]",['Twitter for iPhone'],411,1133,821483,5291,102573,Partido Popular,publicación,[]
65,Partido Popular,2021-04-22 06:43:39+00:00,1385122106338381827,"🎙 A partir de las 9:00h., no te pierdas a nuestro presidente, @pablocasado_, en @HerreraenCope. 

📡 Síguelo en https://t.co/KRUnFlkOIZ. https://t.co/nAftFs0WEx","[0, 135]",['Twitter for iPhone'],26,74,821483,5291,102573,Partido Popular,publicación,[]
66,Partido Popular,2021-04-22 06:03:39+00:00,1385112042240188416,"☕️ Buenos días y #FelizJueves a todos, aquí os dejamos nuestra agenda para el día de hoy 👇.

https://t.co/3quq6ixg6u https://t.co/LsRieR3XNX","[0, 116]",['Twitter for iPhone'],11,35,821483,5291,102573,Partido Popular,publicación,['FelizJueves']
67,Partido Popular,2021-04-21 22:02:39+00:00,1384990992990867457,"La mentira como forma de Gobierno.

🟣 Comunismo o LIBERTAD 🔵

#VotaLIBERTAD https://t.co/bqz8HgbydE","[0, 75]",['Twitter Web App'],208,433,821483,5291,102573,Partido Popular,publicación,['VotaLIBERTAD']
