,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,partido,tipo de post
74,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 10:30:05 +0000 2021,1382279990696423426,"🥬🍅 Hoy visitamos @mercamadrid_hoy.

📹 @BegonaVillacis ""Es uno de los símbolos de la pandemia y del ejemplo de gestión de Cs"" #ActualidadCs

🧡 Gracias a todos los trabajadores que permitieron abastecer de comida a todos los madrileños. https://t.co/mrnJhtw2qg","[0, 234]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",13,25,521277,89260,175305,"[{'text': 'ActualidadCs', 'indices': [125, 138]}]",[],CIUDADANOS,publicación
75,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 10:28:20 +0000 2021,1382279546288881666,"🍊 @BalEdmundo y @BegonaVillacis han atendido estado esta mañana a los medios de comunicación desde @mercamadrid_hoy. 

📹 ¡Te dejamos el resumen de su intervención! https://t.co/CQep8BiyAE","[0, 163]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",20,36,521277,89260,175305,[],[],CIUDADANOS,publicación
76,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:51:40 +0000 2021,1382270320619446274,"🚨 El Gobierno de Sánchez quiere una subida generalizada de impuestos porque...

⚠️ No sabe hacer reformas.
⚠️ No sabe acabar con la corrupción.
⚠️ No sabe llegar a acuerdos.

🏛 @InesArrimadas ""De la crisis no saldremos con propaganda ni guerracivilismo"" #Pleno https://t.co/ha1X9RjrkZ","[0, 260]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",131,138,521277,89260,175305,"[{'text': 'Pleno', 'indices': [254, 260]}]",[],CIUDADANOS,publicación
77,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:47:57 +0000 2021,1382269384551436288,"⁉️ ¿Cuál es la reforma de pensiones que Sánchez llevará a Bruselas?

⛔️La pirámide generacional de España muestra la necesidad de un nuevo acuerdo.

👉 Fomentar la natalidad.
👉 Dar una oportunidad a los jóvenes.

🏛@InesArrimadas ""Más consensos y menos peleas partidistas"" #Pleno https://t.co/xGDX4wn0Oq","[0, 277]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",65,98,521277,89260,175305,"[{'text': 'Pleno', 'indices': [271, 277]}]",[],CIUDADANOS,publicación
78,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:45:50 +0000 2021,1382268852147523584,"🚨La propaganda jamás garantizará el futuro de España.

🇪🇸 Necesitamos un proyecto de país consensuado entre todos, no solo con Redondo y los socios separatistas.

🏛 @InesArrimadas ""¿Pretenden llevar a Bruselas los atropellos a la Justicia y sus pactos con los extremos?"" #Pleno https://t.co/7O1wxboofN","[0, 277]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",82,118,521277,89260,175305,"[{'text': 'Pleno', 'indices': [271, 277]}]",[],CIUDADANOS,publicación
79,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:43:46 +0000 2021,1382268333081387009,"⛔️Más de 750 mil españoles siguen en ERTE y miles de negocios esperan ayudas directas.

🇪🇺 Pero el Gobierno no anuncia cómo será el reparto de las ayudas europeas.

🏛@InesArrimadas ""Pretenden seguir el modelo Plus Ultra. Quieren gastar sin control y sin dar explicaciones"" #Pleno https://t.co/iWalpM8uHX","[0, 279]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",40,52,521277,89260,175305,"[{'text': 'Pleno', 'indices': [273, 279]}]",[],CIUDADANOS,publicación
80,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:37:44 +0000 2021,1382266816219742209,"💉 Necesitamos un Plan de Vacunación ambicioso que acabe con cualquier reticencia o miedo a vacunarse.

👉 Es fundamental para superar la pandemia.

🏛 @InesArrimadas ""¿Puede Pedro Sánchez asumir el liderazgo de ese reto?"" #Pleno https://t.co/hRGWWRj68r","[0, 226]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",53,80,521277,89260,175305,"[{'text': 'Pleno', 'indices': [220, 226]}]",[],CIUDADANOS,publicación
81,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:32:30 +0000 2021,1382265496343547905,"❗️Es verdad que el PP cambia de criterio según el territorio...

🍊 ...pero Cs siempre ha sido coherente en sus peticiones y aún así Sánchez NO da respuestas.

‼️ Urge que se activen controles efectivos en puertos, aeropuertos y estaciones. 

🏛@InesArrimadas #Pleno https://t.co/Jn5iwLQRHB","[0, 264]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",39,51,521277,89260,175305,"[{'text': 'Pleno', 'indices': [258, 264]}]",[],CIUDADANOS,publicación
82,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:29:23 +0000 2021,1382264712512036865,"🚨 Todavía muchos españoles sufren por la crisis económica y sanitaria.

👉 Familias que no pueden verse.
👉 Pymes que no pueden trabajar con normalidad.

🏛 @InesArrimadas ""Pero el Gobierno de España no dice qué va a hacer cuando decaiga el #EstadoDeAlarma el 9 de mayo"" #Pleno https://t.co/sGwLJF1SKn","[0, 274]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",82,125,521277,89260,175305,"[{'text': 'EstadoDeAlarma', 'indices': [238, 253]}, {'text': 'Pleno', 'indices': [268, 274]}]",[],CIUDADANOS,publicación
83,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:27:21 +0000 2021,1382264201880690695,"Sánchez debería tener 4 prioridades:
1️⃣Asumir el liderazgo
2️⃣Proteger a las familias
3️⃣Consensuar medidas
4️⃣Garantizar la correcta distribución de los fondos europeos

🏛@InesArrimadas ""Pero se limita a hacer propaganda,  que solo llena la cuenta corriente de sus asesores"" #Pleno https://t.co/sBOGSjfteX","[0, 283]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",267,363,521277,89260,175305,"[{'text': 'Pleno', 'indices': [277, 283]}]",[],CIUDADANOS,publicación
84,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 09:15:13 +0000 2021,1382261147894702081,"🏛 @InesArrimadas interviene en el #Pleno del @Congreso_Es para responder a Pedro Sánchez.

🔛 Síguelo #EnDirecto https://t.co/PDwVoNPYBY","[0, 135]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",161,244,521277,89260,175305,"[{'text': 'Pleno', 'indices': [34, 40]}, {'text': 'EnDirecto', 'indices': [101, 111]}]","[{'url': 'https://t.co/PDwVoNPYBY', 'expanded_url': 'https://twitter.com/i/broadcasts/1YpKkzLLpNZxj', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [112, 135]}]",CIUDADANOS,publicación
85,Ciudadanos 🇪🇸🇪🇺,Wed Apr 14 07:10:57 +0000 2021,1382229875247964160,"👋#BuenosDías.

🍊¡Empezamos la mañana con buenas noticias para los madrileños!

🏠Proponemos volver a instaurar en la Comunidad de Madrid la deducción del IRPF por adquisición de vivienda habitual.

💪Con Cs tienes impuestos bajos y políticas sociales. https://t.co/5txL15vyyC","[0, 249]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",27,48,521277,89260,175305,"[{'text': 'BuenosDías', 'indices': [1, 12]}]",[],CIUDADANOS,publicación
86,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 21:12:01 +0000 2021,1382079150551408652,"🇪🇸 A España le ha faltado un presidente que estuviese a la altura.

📡 @BegonaVillacis ""Sánchez ha fallado a los ayuntamientos, a los comercios y a la hostelería"" #LaNoche24h

🍊 Cs ha abogado por un modelo de libertad que ha permitido salir adelante a muchas familias y pymes. https://t.co/87GrpUNrMW","[0, 275]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",45,92,521277,89260,175305,"[{'text': 'LaNoche24h', 'indices': [162, 173]}]",[],CIUDADANOS,publicación
87,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 20:49:25 +0000 2021,1382073461334544390,"🏘️ Las familias madrileñas gastan la mayor parte de sus recursos en vivienda.

📡 @BegonaVillacis ""Cs propone volver a instaurar la deducción del IRPF por adquisición de vivienda habitual que eliminó el PP"" #LaNoche24h

❌ El PSOE ha dejado claro que quiere subir los impuestos. https://t.co/ku9xgtSNMm","[0, 276]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",67,161,521277,89260,175305,"[{'text': 'LaNoche24h', 'indices': [206, 217]}]",[],CIUDADANOS,publicación
88,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 20:44:35 +0000 2021,1382072245632241666,"📡 @BegonaVillacis ""El objetivo de Cs es ser decisivos y poner el foco en la política real, no en la 'política reality'"" #LaNoche24h

❌ No podemos dejar la Comunidad de Madrid en manos de los extremos. https://t.co/PPg942JpLO","[0, 200]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",88,194,521277,89260,175305,"[{'text': 'LaNoche24h', 'indices': [120, 131]}]",[],CIUDADANOS,publicación
89,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 20:39:03 +0000 2021,1382070853790269443,"💪🍊 @BalEdmundo es especialista en retos difíciles.

📡 @BegonaVillacis ""Es el ejemplo de cómo alguien se puede hacer a sí mismo y puede alcanzar el éxito sin tenerlo fácil en la vida"" #LaNoche24h https://t.co/nLmmEgakOu","[0, 194]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",55,120,521277,89260,175305,"[{'text': 'LaNoche24h', 'indices': [183, 194]}]",[],CIUDADANOS,publicación
90,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 20:02:00 +0000 2021,1382061527671406592,"📺 Termina la noche del martes con @begonavillacis comentando la actualidad política de Madrid en @Lanoche_24h.

🔛 ¡No te lo pierdas! Síguelo en este enlace https://t.co/QkL0Vucudy https://t.co/WLlY8qZhdy","[0, 179]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",16,43,521277,89260,175305,[],"[{'url': 'https://t.co/QkL0Vucudy', 'expanded_url': 'https://www.rtve.es/directo/canal-24h/', 'display_url': 'rtve.es/directo/canal-…', 'indices': [156, 179]}]",CIUDADANOS,publicación
91,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 19:27:08 +0000 2021,1382052753103540227,"❗️ Urge adaptar nuestro mercado laboral al siglo XXI.

🏛 @Mariadelamiel “Pero el PP sigue anclado en el 2012: plantean parches en lugar de una reforma ambiciosa” #Pleno 

🍊 Cs seguirá luchando por esta reforma tan necesaria. https://t.co/nUYdPUQySb","[0, 224]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",32,48,521277,89260,175305,"[{'text': 'Pleno', 'indices': [162, 168]}]",[],CIUDADANOS,publicación
92,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 17:23:52 +0000 2021,1382021731850801160,"❌ La violencia es injustificable, sin peros y sin matices. 

⚠️ Pero Podemos vive del odio, por eso se empeña en enfrentar y crispar a la sociedad. 

✋ ¡Dejen de manosear la libertad!

 ¡Así de claro lo ha dicho @MGutierrezCs hoy en el #Pleno! https://t.co/jIOoqEWLX6","[0, 243]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",20,33,521277,89260,175305,"[{'text': 'Pleno', 'indices': [236, 242]}]",[],CIUDADANOS,publicación
93,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 16:34:00 +0000 2021,1382009182589648899,"🎓 Estudiar en tiempos de pandemia se ha convertido en todo un reto para muchos alumnos...

🍊✅ Cs quiere recompensar su esfuerzo y ayudarles a salir adelante con el #BonoUniversitarioCs.

🤔 ¿Quieres saber en qué consiste?

📽️ @CsarZafra te cuenta los detalles... ¡dentro vídeo! https://t.co/TAyMOeYJYu","[0, 276]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",20,32,521277,89260,175305,"[{'text': 'BonoUniversitarioCs', 'indices': [164, 184]}]",[],CIUDADANOS,publicación
94,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 16:21:36 +0000 2021,1382006062828695556,"📢 ¡Buenas noticias para los estudiantes madrileños!

👩‍🎓👨‍🎓 Tanto si eres universitario, como FP de grado superior...

🍊 Cs propone un #BonoUniversitarioCs para devolveros la primera matrícula de 2020/2021.

✅ ¡Esto sí es #PolíticaÚtil! https://t.co/MMVpUxPoIu","[0, 236]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",32,53,521277,89260,175305,"[{'text': 'BonoUniversitarioCs', 'indices': [135, 155]}, {'text': 'PolíticaÚtil', 'indices': [222, 235]}]",[],CIUDADANOS,publicación
95,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 16:03:34 +0000 2021,1382001522981097473,"💪🍊 @BalEdmundo es el candidato de las propuestas para la Comunidad de Madrid:

👉 Deducción del IRPF por adquisición de viviendas. 
👉 Inversión del 2% del PIB en Ciencia.
👉 Impuestos bajos.
👉 Abono de transporte #30x30.
👉 Carnet Campus En Forma.
👉 #BonoUniversitarioCs. https://t.co/c3aWNHvFWH","[0, 268]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",34,69,521277,89260,175305,"[{'text': '30x30', 'indices': [211, 217]}, {'text': 'BonoUniversitarioCs', 'indices': [247, 267]}]",[],CIUDADANOS,publicación
96,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 10:36:28 +0000 2021,1381919206032171008,"📺 @BalEdmundo ""Fui el primero en decir que si Díaz Ayuso sacó pecho para convocar elecciones, tiene la obligación de debatir como el resto de políticos"" #13abril120

🍊 Cs estará en todos los debates para el #4M.

👉 Los madrileños tienen derecho a conocer las propuestas. https://t.co/5Gr4zquPDa","[0, 270]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",27,60,521277,89260,175305,"[{'text': '13abril120', 'indices': [153, 164]}, {'text': '4M', 'indices': [207, 210]}]",[],CIUDADANOS,publicación
97,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 10:33:33 +0000 2021,1381918474923085825,"👉 PSOE y PP no son capaces de ponerse de acuerdo para hacer frente a la pandemia...

🤦‍♂️ ...pero sí para repartirse a la tele pública y a los jueces.

🚨 Es vergonzoso. 

📺 @BalEdmundo #13abril120 https://t.co/ZI6oAVaA64","[0, 196]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",38,69,521277,89260,175305,"[{'text': '13abril120', 'indices': [185, 196]}]",[],CIUDADANOS,publicación
98,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 10:31:16 +0000 2021,1381917898223017986,"🍊 Cs ya ha demostrado en la Comunidad de Madrid que sabe gobernar bien. 

Estuvimos al frente de áreas muy relevantes que avanzaron mucho:
👉 Economía
👉 Cultura
👉 Deportes
👉 Universidades
👉 Transporte
👉 Políticas Sociales

📺 @BalEdmundo #13abril120 https://t.co/DXtIkSZSkK","[0, 247]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",43,59,521277,89260,175305,"[{'text': '13abril120', 'indices': [236, 247]}]",[],CIUDADANOS,publicación
99,Ciudadanos 🇪🇸🇪🇺,Tue Apr 13 10:27:57 +0000 2021,1381917065527898113,"👉 Teníamos listas varias ayudas directas para los madrileños...

🤦‍♂️ Pero Díaz Ayuso apostó por el adelanto electoral. 

📺 @BalEdmundo  ""¿Qué les interesa realmente a los madrileños? Con esa decisión lo que ha primado es el interés particular del PP"" #13abril120 https://t.co/yV3no1BJQQ","[0, 263]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",30,47,521277,89260,175305,"[{'text': '13abril120', 'indices': [252, 263]}]",[],CIUDADANOS,publicación
0,PODEMOS,Sat Apr 17 10:12:15 +0000 2021,1383362664240349194,"📽 @PabloIglesias: ""Este año ha sido especialmente duro comprobar cómo el Gobierno de la Comunidad de Madrid usaba de rehenes a los madrileños, porque para ellos la pandemia no era una desgracia sino una oportunidad para hacer caer al Gobierno de coalición"" #QueHableLaMayoría https://t.co/vwFV5SiNCe","[0, 275]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",67,115,1525821,22114,118927,"[{'text': 'QueHableLaMayoría', 'indices': [257, 275]}]",[],PODEMOS,publicación
1,PODEMOS,Sat Apr 17 09:51:30 +0000 2021,1383357441379688461,📽 @AleJacintoUrang nos cuenta algo que no vas a ver ni a escuchar en los medios de comunicación. #QueHableLaMayoría https://t.co/HjmgjhCHPl,"[0, 115]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",57,92,1525821,22114,118927,"[{'text': 'QueHableLaMayoría', 'indices': [97, 115]}]",[],PODEMOS,publicación
2,PODEMOS,Sat Apr 17 09:46:30 +0000 2021,1383356183063322626,"📽@VaneLillo: “La única libertad que practica el PP es la de recortar servicios públicos, la de dar beneficios fiscales y hacer regalos de contratos millonarios.

Si en la C. Madrid votan todos los barrios y todos los municipios podemos cambiar las tornas”.  #QueHableLaMayoría https://t.co/79R2T1vTsI","[0, 276]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",54,83,1525821,22114,118927,"[{'text': 'QueHableLaMayoría', 'indices': [258, 276]}]",[],PODEMOS,publicación
3,PODEMOS,Sat Apr 17 09:41:02 +0000 2021,1383354807805640705,"📽  “¿Cómo va a ser igual Pablo Iglesias que la Community Manager de un perro?”. #QueHableLaMayoría

Grande @jesussantosalc 👏 https://t.co/KDQNGUgvSW","[0, 124]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",95,188,1525821,22114,118927,"[{'text': 'QueHableLaMayoría', 'indices': [80, 98]}]",[],PODEMOS,publicación
4,PODEMOS,Sat Apr 17 09:06:26 +0000 2021,1383346100174655489,"🔴 DIRECTO: Acto en Alcalá de Henares.

Con @PabloIglesias, @isaserras, @AleJacintoUrang, @jesussantosalc, @agarzon y @VaneLillo. 

https://t.co/N4AFKao6MA","[0, 154]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",90,122,1525821,22114,118927,[],"[{'url': 'https://t.co/N4AFKao6MA', 'expanded_url': 'https://www.youtube.com/watch?v=u5DdBctdong', 'display_url': 'youtube.com/watch?v=u5DdBc…', 'indices': [131, 154]}]",PODEMOS,publicación
5,PODEMOS,Sat Apr 17 08:30:30 +0000 2021,1383337058798768137,"A partir de las 11:00, no te pierdas el acto en Alcalá de Henares con @PabloIglesias , @isaserras , @AleJacintoUrang , @jesussantosalc , @agarzon y @VaneLillo.

📽
 Puedes seguir el acto EN DIRECTO aquí 👇
https://t.co/N4AFKao6MA

#QueHableLaMayoría https://t.co/Hde842ZXqF","[0, 247]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",49,101,1525821,22114,118927,"[{'text': 'QueHableLaMayoría', 'indices': [229, 247]}]","[{'url': 'https://t.co/N4AFKao6MA', 'expanded_url': 'https://www.youtube.com/watch?v=u5DdBctdong', 'display_url': 'youtube.com/watch?v=u5DdBc…', 'indices': [204, 227]}]",PODEMOS,publicación
6,PODEMOS,Sat Apr 17 08:17:18 +0000 2021,1383333736326995968,"Organizaciones como @facua son imprescindibles en nuestro país. 
Hoy, en su 40 aniversario, queremos reconocer su labor y su lucha constante, su defensa de los consumidores y consumidoras frente a los abusos. 
¡Feliz cumpleaños y gracias por vuestra labor! https://t.co/KOb6poX5hc","[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",86,269,1525821,22114,118927,[],[],PODEMOS,publicación
7,PODEMOS,Sat Apr 17 07:47:16 +0000 2021,1383326177176162311,"👉@MorenoG_Agustin, profesor por la educación pública.

👉@AleJacintoUrang, abogada por el derecho a la vivienda.

👉@Serigne_Mbaye_, activista antirracista y por el derecho de las personas migrantes.

Quieren poner la C. Madrid al servicio de la mayoría👇
https://t.co/xQUbhil1sH","[0, 276]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",121,256,1525821,22114,118927,[],"[{'url': 'https://t.co/xQUbhil1sH', 'expanded_url': 'https://www.eldiario.es/politica/jacinto-mbaye-moreno-queremos-llevar-luchas-lugar-toman-decisiones_128_7825414.html', 'display_url': 'eldiario.es/politica/jacin…', 'indices': [253, 276]}]",PODEMOS,publicación
8,PODEMOS,Fri Apr 16 19:35:00 +0000 2021,1383141896445427719,"Está en tus manos que Ayuso no gobierne con VOX.

Tu ayuda es imprescindible para que hable la mayoría en la Comunidad de Madrid.

Colabora con un microcrédito 👇

▶️ https://t.co/aKa8DjF2yZ https://t.co/yCuWIUK8Vl","[0, 189]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",430,847,1525821,22114,118927,[],"[{'url': 'https://t.co/aKa8DjF2yZ', 'expanded_url': 'http://microcreditos.podemos.info', 'display_url': 'microcreditos.podemos.info', 'indices': [166, 189]}]",PODEMOS,publicación
9,PODEMOS,Fri Apr 16 18:45:00 +0000 2021,1383129313201979392,"Ganar Madrid para salvar la educación ✊

✍️ @MorenoG_Agustin 

https://t.co/p777SPBLGN https://t.co/Sn3wnssTva","[0, 86]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",298,596,1525821,22114,118927,[],"[{'url': 'https://t.co/p777SPBLGN', 'expanded_url': 'https://blogs.publico.es/otrasmiradas/48155/ganar-madrid-para-salvar-la-educacion/', 'display_url': 'blogs.publico.es/otrasmiradas/4…', 'indices': [63, 86]}]",PODEMOS,publicación
10,PODEMOS,Fri Apr 16 18:15:16 +0000 2021,1383121832920879114,"Si nos das un microcrédito, te lo devolvemos con intereses:

👉Precios de alquiler más asequibles.

👉Impuesto a la vivienda vacía (solo a propietarios de +10 inmuebles).

👉Más viviendas públicas para colectivos vulnerables.

Aporta tu granito de arena

▶️https://t.co/aKa8DjF2yZ https://t.co/C2KJwuZBqP","[0, 277]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",139,254,1525821,22114,118927,[],"[{'url': 'https://t.co/aKa8DjF2yZ', 'expanded_url': 'http://microcreditos.podemos.info', 'display_url': 'microcreditos.podemos.info', 'indices': [254, 277]}]",PODEMOS,publicación
11,PODEMOS,Fri Apr 16 16:47:55 +0000 2021,1383099851320270852,"🎮 Cada vez son más las voces que denuncian el machismo y acoso que existe en el mundo del gaming.

♀️ Nosotras también jugamos. Y recuerda: del niñorratismo también se sale. https://t.co/qsLC0CQ0pV","[0, 173]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",159,374,1525821,22114,118927,[],[],PODEMOS,publicación
12,PODEMOS,Fri Apr 16 15:01:00 +0000 2021,1383072942196670468,"Ayer, el Congreso dio luz verde a la ley de protección a la infancia, con la que nos convertimos, una vez más, en un referente mundial de la lucha contra todas las formas de violencia.

📰 @ionebelarra sobre esa ley pionera y ambiciosa.

https://t.co/eaBPihu7Jo","[0, 260]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",186,422,1525821,22114,118927,[],"[{'url': 'https://t.co/eaBPihu7Jo', 'expanded_url': 'https://www.20minutos.es/noticia/4659457/0/ione-belarra-50-agresiones-sexuales-denunciadas-contra-ninos/', 'display_url': '20minutos.es/noticia/465945…', 'indices': [237, 260]}]",PODEMOS,publicación
13,PODEMOS,Fri Apr 16 14:15:00 +0000 2021,1383061366236344321,"📺 @Yolanda_Diaz_: ""La candidata de Abascal en Madrid es la señora Ayuso. Vayamos a votar, ejerzamos ese derecho. El reto en Madrid es profundamente democrático y hay que tomarse en serio esta campaña"". https://t.co/e1r20rDjtm","[0, 201]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",332,747,1525821,22114,118927,[],[],PODEMOS,publicación
14,PODEMOS,Fri Apr 16 14:01:16 +0000 2021,1383057909471444992,"Siempre hemos dicho que si gobernamos la Comunidad de Madrid lo haremos para la mayoría de madrileñas y madrileños.

Hoy, Ayuso ha presentado una rebaja fiscal que solo beneficiaría a un 0,16%.

Gracias Ayuso por hacernos la campaña.","[0, 233]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",753,1734,1525821,22114,118927,[],[],PODEMOS,publicación
15,PODEMOS,Fri Apr 16 13:34:38 +0000 2021,1383051209519554563,"🗓️ Mañana, a partir de las 11:00, estaremos en Alcalá de Henares con @PabloIglesias, @isaserras, @AleJacintoUrang, @jesussantosalc, @agarzon y @VaneLillo.

📽️ Puedes seguir el acto EN DIRECTO en nuestras redes sociales. https://t.co/THCBlKUVFo","[0, 219]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",229,423,1525821,22114,118927,[],[],PODEMOS,publicación
16,PODEMOS,Fri Apr 16 12:51:03 +0000 2021,1383040241607512070,"🏳️‍🌈📽 @IreneMontero: ""Creo que las personas LGTBI, como ningunas otras, sabéis que donde hay odio no puede haber libertad. Quienes difunden los discursos de odio, como pasa en nuestra comunidad con la derecha y ultraderecha, no proponen libertad, sino hacer lo que les da la gana"". https://t.co/EV6E4pL1Nl","[0, 281]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",142,326,1525821,22114,118927,[],[],PODEMOS,publicación
17,PODEMOS,Fri Apr 16 12:49:12 +0000 2021,1383039772957016067,"🏳️‍🌈📽 @IreneMontero: ""Madrid debe seguir siendo la capital mundial del Orgullo, debe seguir siendo Chueca, debe seguir siendo la plaza Pedro Zerolo y debe seguir teniendo leyes que garanticen los derechos LGTBI. Estas elecciones, las personas LGTBI se juegan su día a día"". https://t.co/aXcJC0tMwy","[0, 273]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",134,287,1525821,22114,118927,[],[],PODEMOS,publicación
18,PODEMOS,Fri Apr 16 12:48:16 +0000 2021,1383039538713481216,"🏳️‍🌈📽@IreneMontero: ""Para que haya políticas públicas LGTBI hay muchas cosas que se tienen que dar, pero lo que ha sido imprescindible es la fuerza de quienes habéis defendido vuestros derechos.

Para que en la C. Madrid haya un Gobierno progresista tiene que hablar la mayoría"". https://t.co/1HGVSOhbW7","[0, 279]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",85,187,1525821,22114,118927,[],[],PODEMOS,publicación
19,PODEMOS,Fri Apr 16 12:40:37 +0000 2021,1383037613691523077,"🏳️‍🌈📽 @IreneMontero: ""Madrid para muchas personas LGTBI es una casa. Es un sitio al que acudir cuando en tu tierra no puedes ser quien eres y no puedes desarrollar tu proyecto de vida. Por eso necesitamos un Gobierno progresista para frenar que crezca la LGTBIfobia y el odio"". https://t.co/62FEvq8Ex3","[0, 277]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",172,397,1525821,22114,118927,[],[],PODEMOS,publicación
20,PODEMOS,Fri Apr 16 12:38:16 +0000 2021,1383037022487642116,"🏳️‍🌈📽Federico Armenteros (@fundacion26D): ""Tenemos casi a punto la residencia especializada LGTBI en Madrid. Nuestros mayores están muy mal en términos de salud mental con esta pandemia, necesitan una formación especializada LGTBI para la atención"". https://t.co/4ickQST5Fp","[0, 249]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",52,105,1525821,22114,118927,[],[],PODEMOS,publicación
