user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,partido,tipo de post,hashtags,campaña
Pedro Sánchez,2021-04-22 18:01:39+00:00,1385292732084654086,"Nuestra rotunda condena a las graves amenazas recibidas por Marlaska, Gámez e Iglesias. Son responsables políticos y servidores públicos. 

Para afrontar cualquier discrepancia, la palabra.

Ante las amenazas y la violencia, justicia y democracia. https://t.co/muh7xk91sQ","[0, 247]",['Twitter for Android'],1905,6000,1569732,6035,29260,PSOE,publicación,[],general
Pedro Sánchez,2021-04-22 12:29:42+00:00,1385209194652049412,"On #EarthDay, 39 world leaders join the #LeadersClimateSummit called by President Joe Biden, @POTUS. Undoubtedly, a much-needed and timely event.

We must firmly raise our level of climate ambition. It's urgent.
#ClimateAction https://t.co/mR5MyoqE8X","[0, 226]",['Twitter Media Studio'],247,648,1569732,6035,29260,PSOE,publicación,"['EarthDay', 'LeadersClimateSummit', 'ClimateAction']",general
Pedro Sánchez,2021-04-22 12:29:16+00:00,1385209086321496065,"En el #DíaDeLaTierra, 39 líderes mundiales nos unimos al #LeadersClimateSummit, convocado por el presidente Joe Biden, @POTUS. Sin duda, una cita muy necesaria y oportuna. 

Debemos elevar de forma rotunda nuestro nivel de ambición climática. Es urgente.
#ClimateAction https://t.co/UBNZxs3Sk7","[0, 269]",['Twitter Media Studio'],334,775,1569732,6035,29260,PSOE,publicación,"['DíaDeLaTierra', 'LeadersClimateSummit', 'ClimateAction']",general
Pedro Sánchez,2021-04-21 21:25:50+00:00,1384981728897507331,"Cerramos la XXVII #CumbreIberoamericana. Una institución que logra, como ninguna otra, que sus resultados beneficien a todos los ciudadanos/as de la comunidad iberoamericana, sin distinción de nacionalidad. Nos ponemos ya a trabajar con República Dominicana, que recoge el testigo https://t.co/WKAI9miU66","[0, 280]",['Twitter Web App'],207,581,1569732,6035,29260,PSOE,publicación,['CumbreIberoamericana'],general
Pedro Sánchez,2021-04-21 21:13:24+00:00,1384978601490239488,"España destinará a América Latina y el Caribe 7,5 millones de dosis de vacunas contra el #COVID19, lo que supone entre el 5 y 10% del total de las recibidas en 2021. Pondremos en marcha este compromiso cuando el 50% de la población española esté vacunada, que esperamos sea pronto https://t.co/yApDZbEals","[0, 280]",['Twitter Media Studio'],313,1073,1569732,6035,29260,PSOE,publicación,['COVID19'],general
Pedro Sánchez,2021-04-21 11:09:23+00:00,1384826594372489216,"Encuentro con el PM de Portugal, @antoniocostapm, en la #CumbreIberoamericana. Continuaremos colaborando en América Latina, clave para nuestros países, por las muchas sinergias que compartimos. Una vez más, demostramos la solidez de los vínculos que nos unen a España y Portugal. https://t.co/xMTfQ78Qcb","[0, 279]",['Twitter Web App'],186,408,1569732,6035,29260,PSOE,publicación,['CumbreIberoamericana'],general
Pedro Sánchez,2021-04-21 09:07:37+00:00,1384795949856350211,"Mi reconocimiento, @RGrynspan, por tu trabajo al frente de la @SEGIBdigital. Es vital seguir apoyando a América Latina en la lucha contra la pandemia y sus consecuencias socioeconómicas. Esta #CumbreIberoamericana representa una gran oportunidad para ello. https://t.co/QeRxwGgxkO","[0, 256]",['Twitter Web App'],155,364,1569732,6035,29260,PSOE,publicación,['CumbreIberoamericana'],general
Pedro Sánchez,2021-04-21 08:13:49+00:00,1384782412866015232,"Gràcies, @XavierEspot, per organitzar aquesta Cimera i felicitats. Andorra ha realizado una excelente labor al frente de la Conferencia Iberoamericana durante un periodo extremadamente difícil y extenso. Seguiremos trabajando juntos en busca de soluciones a la crisis del #COVID19 https://t.co/Pdbv7Ev99a","[0, 280]",['Twitter Web App'],108,260,1569732,6035,29260,PSOE,publicación,['COVID19'],general
Pablo Iglesias 🔻,2021-04-26 18:11:57+00:00,1386744874473566217,https://t.co/9oPGFr5qv2,"[0, 0]",['Twitter Media Studio'],382,600,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 15:21:00+00:00,1386701853761544198,"No hay libertad sin educación publica, sin sanidad pública, y fue la generación que trajo la democracia la que nos enseñó que luchando por los derechos de todos y todas es como se avanza. 
El 4M #QueHableLaMayoría https://t.co/rvB6Z1TAQB","[0, 213]",['Twitter Media Studio'],492,1107,2653360,3617,24298,PODEMOS,publicación,['QueHableLaMayoría'],general
Pablo Iglesias 🔻,2021-04-26 14:59:33+00:00,1386696457948893186,"A las 18h estaré en Tetuán con @isaserras, @Alber_Canarias, @luciadalda, @jesussantosalc, @PalomaPgv, @VaneLillo y @tito_morano.

📺 Directo aquí: https://t.co/4sNfZyAtMx https://t.co/NgTU3ufZDa","[0, 169]",['Twitter Web App'],291,589,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 13:54:02+00:00,1386679967002542084,"Me he comprometido por escrito con @InquilinatoMad a desarrollar la 1ª Ley de Vivienda autonómica que tome como base la Iniciativa Legislativa Popular presentada por el movimiento de vivienda en 2017, como ya hacemos a nivel estatal, para regular los precios de los alquileres. https://t.co/Lcqny7OBFJ","[0, 277]",['Twitter Web App'],1000,2600,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 12:09:21+00:00,1386653625070624769,👇🏻 https://t.co/PqTCj8TiXp,"[0, 2]",['Twitter for iPhone'],381,857,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 10:49:15+00:00,1386633468042530818,Toda nuestra solidaridad con Reyes Maroto. Ya está bien de amenazas fascistas,"[0, 77]",['Twitter for iPhone'],3178,12235,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 10:45:27+00:00,1386632512076648449,Atacar un monumento que homenajeaba a españoles asesinados en los campos de concentración nazis es otro paso más. Normalizar las ideas fascistas produce estas aberraciones. Mi cariño al pueblo de Mula. Honor a sus vecinos asesinados en Mauthausen por combatir el fascismo https://t.co/jldqasuaVF,"[0, 271]",['Twitter for iPhone'],3480,9442,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 10:31:09+00:00,1386628909857390594,"Así respondía Enrico Berlinguer al periódico fascista “Il secolo d’Italia”. Educado y correcto pero firme, recordándoles la verdad 👇🏻 https://t.co/h8ebERtLug","[0, 133]",['Twitter for iPhone'],830,1928,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 09:38:10+00:00,1386615579197464584,"Gracias por vuestro apoyo @JLMelenchon @tsipras_eu @paulmasonnews @MaiVilladsen @silviamodig @NFratoianni @Janine_Wissler @MalinBjork_EU @BotengaM @jesseklaver @catarina_mart

El 4 de mayo, a defender la democracia. Por Madrid, por España y por Europa ✊ https://t.co/K5sPx1XbBZ","[0, 253]",['Twitter Media Studio'],1942,3475,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-26 06:56:02+00:00,1386574773900152837,"En unos minutos estaré en @HoyPorHoy.

🖥 Podréis seguir el programa aquí: https://t.co/nX5pk6UNd6 https://t.co/EWMRCeIpsG","[0, 97]",['Twitter Web App'],288,879,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-25 19:17:30+00:00,1386398983103270912,"Mañana por la mañana estaré en La Cafetera con @radiocable. 

📻 Podréis escucharlo aquí: https://t.co/P59zwoCNrS https://t.co/jqQY4yKRGH","[0, 112]",['Twitter Web App'],672,1631,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-25 17:21:00+00:00,1386369664830242817,Hoy hemos rendido homenaje a quienes trajeron la democracia a España y a Europa luchando contra el fascismo y por las libertades. #DemocraciaOFascismo4M #25Abril https://t.co/IVSXcA6o4r,"[0, 161]",['Twitter Media Studio'],1169,2932,2653360,3617,24298,PODEMOS,publicación,"['DemocraciaOFascismo4M', '25Abril']",general
Pablo Iglesias 🔻,2021-04-25 15:14:13+00:00,1386337761704153093,"En esta entrevista con @publico_es tuve ocasión de hablar en profundidad del acoso fascista, de justicia fiscal, de sanidad pública y de nuestras prioridades para que avance la Comunidad de Madrid de la mayoría.
https://t.co/Gog7uhaBxr https://t.co/JH2rOZFdgt","[0, 235]",['Twitter Web App'],1241,2925,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-25 12:48:16+00:00,1386301030665760770,#DemocraciaOFascismo4M https://t.co/b2UGOKnzOG,"[0, 22]",['Twitter Media Studio'],3815,7966,2653360,3617,24298,PODEMOS,publicación,['DemocraciaOFascismo4M'],general
Pablo Iglesias 🔻,2021-04-25 10:01:40+00:00,1386259104642043904,"Democracia o fascismo.

4 de mayo.","[0, 34]",['Twitter Web App'],5391,20098,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-25 09:09:00+00:00,1386245848934359040,"Hoy estaré en Villalba con @ionebelarra, @AleJacintoUrang, @VeraNoelia, @MayoralRafa, @MorenoG_Agustin, @abrazopartio, @Julio_Rodr_ y @Carolalon1 para hablar de la Comunidad de Madrid que podemos ganar el 4M.

📺 Aquí en directo: https://t.co/5fN8druzoU https://t.co/aq2xRtLtKf","[0, 252]",['Twitter Media Studio'],344,923,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-25 08:26:36+00:00,1386235180365590531,"Madrid es vanguardia del movimiento feminista. Este 4 de mayo, la lucha por la plena igualdad debe verse también en la urnas, cerrando el paso a quienes pretenden recortar derechos a las mujeres y las personas LGTBI. https://t.co/ls54gpLmzf","[0, 216]",['Twitter Media Studio'],903,2316,2653360,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-25 07:27:07+00:00,1386220211523702784,"Il 25 aprile non è una ricorrenza: ora e sempre, resistenza!

O povo é quem mais ordena 

Felicidades al pueblo italiano y al pueblo portugués. 

El antifascismo es el corazón de la democracia, de la solidaridad y de los derechos humanos ✊ https://t.co/Dv68NWFlAK","[0, 239]",['Twitter for iPhone'],2333,8417,2653361,3617,24298,PODEMOS,publicación,[],general
Pablo Iglesias 🔻,2021-04-24 19:40:00+00:00,1386042257468493837,"Hoy estaré en @SextaNocheTV para hablar del momento tan importante que estamos viviendo y de la necesidad de que la mayoría en Madrid vote el 4 de mayo para defender la democracia y la libertad frente al fascismo. #QueHableLaMayoría

📺 En directo aquí: https://t.co/wRHI1FJvr7 https://t.co/McHEqbtwzR","[0, 276]",['Twitter Media Studio'],696,2198,2653361,3617,24298,PODEMOS,publicación,['QueHableLaMayoría'],general
Pablo Iglesias 🔻,2021-04-24 19:16:00+00:00,1386036217473650692,Esta mañana he hablado sobre lo ocurrido ayer en la SER. Había que decir basta. Y la mayoría social de la Comunidad de Madrid lo volverá a decir el 4 de mayo dando una lección de democracia al fascismo. https://t.co/2hZS9WHUP4,"[0, 202]",['Twitter Media Studio'],2046,5418,2653361,3617,24298,PODEMOS,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-26 16:31:49+00:00,1386719677309722626,Hoy hemos visitado a los compañeros atacados y amenazados ayer en Barajas. Orgullosos de su valentía frente a los violentos alentados por Sánchez e Iglesias. #VOX #SinMiedoANadaNiANadie https://t.co/DyLWg2yvrV https://t.co/6lOdKRBRPa,"[0, 209]",['Twitter for Android'],631,1508,578256,3945,32489,VOX,publicación,"['VOX', 'SinMiedoANadaNiANadie']",general
Santiago Abascal 🇪🇸,2021-04-25 22:44:33+00:00,1386451089499860998,"Sánchez, por primera vez en democracia, usa las instituciones del Estado para acosar y coaccionar a millones de españoles. Es responsable de los ataques que recibimos. Espero que la justicia, antes de ser sometida, proteja  los derechos y libertades  de todos los españoles. https://t.co/XJR3eNiIoz","[0, 274]",['Twitter for Android'],2946,6061,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-25 19:19:34+00:00,1386399503238930432,"Sánchez, Iglesias y ""Gabilonda Barceló"" organizan la tensión, señalan con su odio y sus mentiras sobre VOX... y otros actúan.  

Por supuesto jamás condenan la violencia contra VOX. https://t.co/6bvOEq8Ygd","[0, 181]",['Twitter for Android'],2012,4496,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-25 13:33:36+00:00,1386312437167710211,"¿Pero cómo puedes hablar de convivencia y democracia, sinvergüenza? Si has llevado a la dirección del Estado a la ETA, a los golpistas separatistas, y mantienes a ministros comunistas que incitan a la violencia contra el tercer partido de España, violencia que jamás has condenado https://t.co/aTAYwwyQqH","[0, 280]",['Twitter for Android'],6871,15106,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-24 19:31:44+00:00,1386040179547377670,Deben ser sindicatos fascistas🤣🤣🤣 https://t.co/UaHPzd0C61,"[0, 33]",['Twitter for Android'],3965,11856,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-24 15:58:39+00:00,1385986554754129922,Al llorón del moño se le ha caído esto.😉 https://t.co/ZmsTGwbEIU,"[0, 40]",['Twitter for Android'],4495,11123,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-23 11:07:07+00:00,1385550798977896450,"No han podido callarnos a pedradas, ni con su fiscalía de partido, ni han encontrado un juez que nos amordace...
ahora lo intentarán como siempre; con sus medios sectarios y subvencionados.

Ya les conocemos. https://t.co/RABjxRTyUF","[0, 208]",['Twitter for Android'],2139,5301,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-23 10:53:50+00:00,1385547457870848001,#ketchup https://t.co/Ok4pwJ6u2B,"[0, 8]",['Twitter for Android'],1774,4801,578256,3945,32489,VOX,publicación,['ketchup'],general
Santiago Abascal 🇪🇸,2021-04-23 10:48:53+00:00,1385546209700548609,"El gobierno de la mentira, que mintió sobre sus pactos, que esconde los muertos por covid, que manipula el CIS, que asalta la justicia, que alienta la violencia contra VOX y después la niega y nunca condena ....quiere ahora que bailemos al son de su victimismo.

¡¡JAMÁS!! https://t.co/O09F3SB8us","[0, 272]",['Twitter for Android'],3635,8613,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-23 08:10:58+00:00,1385506470444273665,Gracias a esa España que madruga y pelea para llevar el pan a casa honradamente. Ha sido un honor. https://t.co/Ja0rMlmQNl,"[0, 98]",['Twitter for Android'],2471,7059,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-22 10:36:49+00:00,1385180787402809346,"Los valientes perros de presa de Pablo Iglesias, atacando por la espalda como sus amigos de las herriko tabernas disparaban a la nuca.

Son un peligro. https://t.co/2uEYLze6hZ https://t.co/YCvJ8iTEBH","[0, 175]",['Twitter for Android'],2597,5304,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-22 06:26:16+00:00,1385117732853669889,Estafador. https://t.co/2pAsaEJqo8,"[0, 10]",['Twitter for Android'],3730,11132,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-21 18:57:38+00:00,1384944434299785218,"Hilo.
En Navalcarnero VOX fue el partido más votado en las últimas elecciones generales. Hoy nos esperaban muchísimas vecinos para escucharnos. Pero de nuevo Marlaska ha permitido que una pandilla de energúmenos, agitados por la prensa y los demás partidos, lanzaran piedras... https://t.co/9WDcC3WhBA","[0, 277]",['Twitter for Android'],4376,8369,578217,3944,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-21 16:07:20+00:00,1384901574556884994,"¡El PP y Casado están pidiendo más poderes para las autonomías!

Está pidiendo que la señora Ayuso nos pueda encerrar ilegalmente en casa a las 11 a partir del 9 de mayo.

Está pidiendo que el gobierno catalán en rebeldía pueda pisotear la constitución.

https://t.co/2KSWBQgOqQ","[0, 278]",['Twitter for Android'],683,1384,578217,3944,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-21 15:31:03+00:00,1384892445767438341,"La izquierda habla en chino, VOX en román paladino.

Desindustrialización, paro, salarios dignos,  acceso a la vivienda, inseguridad, inmigración ilegal... esos son los problemas de los trabajadores españoles. https://t.co/dOrkhS0Zs5","[0, 209]",['Twitter for Android'],1679,3861,578217,3944,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-21 15:00:01+00:00,1384884632743784453,Esto es VOX. https://t.co/7wqOPiwbzT,"[0, 12]",['Twitter for Android'],1766,4844,578217,3944,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-21 12:02:30+00:00,1384839961283866625,Mientras los políticos y periodistas que demonizaron ayer a VOX por decir la verdad en un cartel dormían a pierna suelta...... https://t.co/NWj3EvmkHS,"[0, 126]",['Twitter for Android'],3211,6082,578217,3944,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-20 21:54:32+00:00,1384626562591600642,"No.

No estamos obligados a llamarles.

Estamos obligados a devolverles con sus padres o con las instituciones de su país.
 https://t.co/YyVPMHnJ0V","[0, 147]",['Twitter for Android'],1857,4328,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-20 14:00:28+00:00,1384507260106416128,"Con delincuentes campando a sus anchas por las calles no hay libertad.

Con menas en los barrios no hay libertad.

Sin Seguridad no hay libertad

https://t.co/22z3kydn2h","[0, 169]",['Twitter for Android'],0,0,578256,3945,32489,VOX,publicación,[],general
Santiago Abascal 🇪🇸,2021-04-20 13:49:12+00:00,1384504427051094016,Toque de queda de Ayuso... o LIBERTAD. https://t.co/2UUaWUwF0H,"[0, 38]",['Twitter for Android'],1338,3224,578256,3945,32489,VOX,publicación,[],general
Inés Arrimadas,2021-04-26 17:49:23+00:00,1386739195071377409,"Valiente y lúcido @carlos__alsina sobre los falsos dilemas interesados: comunismo o libertad, fascismo o democracia, salud o economía...

""Hay dos bandos: el de las trincheras y el odio, y el de la racionalidad, la ilustración y el respeto. Pregúntese cada uno dónde quiere estar"" https://t.co/nERftleBic","[0, 280]",['Twitter for iPhone'],104,254,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-26 12:46:26+00:00,1386662958483259401,"Pablo Iglesias detesta a la prensa libre y está obsesionado por controlar a los medios porque sabe que son un pilar de nuestra democracia. Todo mi apoyo a los periodistas que, como Ana Rosa Quintana, están sufriendo su campaña de acoso. El populismo no se saldrá con la suya. https://t.co/sM7ouBlAeD","[0, 275]",['Twitter for iPhone'],524,1906,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-26 11:20:03+00:00,1386641218516492291,"Nuestra condena más firme a la terrible amenaza de muerte que ha sufrido Reyes Maroto. Espero que se dé con el autor de esta barbaridad y responda ante la Justicia. Esto no puede seguir así, hacemos un llamamiento a la sensatez para frenar ya esta deriva.

https://t.co/mDXR175qBG","[0, 280]",['Twitter for iPhone'],270,825,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-25 22:16:11+00:00,1386443950274326531,"Es vergonzoso que se cancele esta conferencia de Leopoldo López, referente de la lucha por los derechos humanos, la democracia y la libertad. Gracias, @begonavillacis, por ofrecer el Ayuntamiento de Madrid como alternativa a una injusticia tremenda. https://t.co/xg1xlqygC9","[0, 249]",['Twitter for iPhone'],310,1126,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-25 16:00:30+00:00,1386349408988585988,"Muchas gracias por todo, Julia. Has hecho un trabajo impresionante en @ShaAcabat defendiendo la libertad, el civismo y la convivencia. Eres una valiente y un ejemplo. Te deseo lo mejor. ¡Mucha suerte y un abrazo fuerte! https://t.co/1ZMgTF8Nxz","[0, 219]",['Twitter for iPhone'],88,345,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-24 14:47:52+00:00,1385968739527630853,"Madrid y toda España van a superar esta prueba. El 4 de mayo vamos a lograr que triunfe la sensatez frente al guerracivilismo. Vamos a movilizar a todos los ciudadanos que no quieren retroceder a un pasado de bandos sino construir un futuro para todos.

#VotaCentro4M 🧡 https://t.co/5XdooGWIdI","[0, 269]",['Twitter for iPhone'],292,744,695222,1515,7104,CIUDADANOS,publicación,['VotaCentro4M'],general
Inés Arrimadas,2021-04-23 14:51:35+00:00,1385607287037992960,"Edmundo Bal ha sido hoy en el #DebateSER la voz de la sensatez, como lo está siendo toda la campaña. Es un orgullo compartir proyecto con él. Así se defienden la convivencia y el respeto. Cuidemos de nuestra democracia, que tanto ha costado construir👇https://t.co/PI473OYYe2","[0, 274]",['Twitter Web App'],351,937,695222,1515,7104,CIUDADANOS,publicación,['DebateSER'],general
Inés Arrimadas,2021-04-23 13:13:19+00:00,1385582559137083400,"📚 Sant Jordi es un magnífico día para recomendaros este libro de mi compañero @GuillermoDiazCs: ‘Grandes batallas en la pantalla’. La mejor mezcla de cine e historia con notas de humor. ¡Una genialidad! 👏

#DiaDelLibro2021 #23DeAbril https://t.co/WQronM7GkB","[0, 233]",['Twitter for iPhone'],49,181,695222,1515,7104,CIUDADANOS,publicación,"['DiaDelLibro2021', '23DeAbril']",general
Inés Arrimadas,2021-04-23 10:56:25+00:00,1385548108130623490,"Lo sucedido en el #DebateSER es un ejemplo terrible para la sociedad. No quiero esta España para nuestros hijos. Los extremos se necesitan y se retroalimentan, hoy se ve con más claridad que nunca lo imprescindible que es la sensatez de Cs. Gracias, @BalEdmundo, por tu dignidad.","[0, 279]",['Twitter for iPhone'],641,1915,695222,1515,7104,CIUDADANOS,publicación,['DebateSER'],general
Inés Arrimadas,2021-04-23 08:30:11+00:00,1385511303872192514,"La jornada de hoy es muy especial para millones de españoles. A pesar de la pandemia, Cataluña celebra la magia de Sant Jordi 🌹, Aragón y Castilla y León su fiesta autonómica y toda España el #DíaDelLibro 📚.

¡Muy feliz día a todos!

#SantJordi #23deAbril #DíaDelLibro2021 https://t.co/96SaIseXSB","[0, 272]",['Twitter for iPhone'],160,638,695222,1515,7104,CIUDADANOS,publicación,"['DíaDelLibro', 'SantJordi', '23deAbril', 'DíaDelLibro2021']",general
Inés Arrimadas,2021-04-22 22:11:29+00:00,1385355604416401417,"Mi firme condena a estas amenazas de muerte a Grande-Marlaska, María Gámez y Pablo Iglesias. En Cs sabemos bien lo que es sufrir ataques así y pedimos la unidad de los demócratas para rechazarlos de plano. Vengan de donde vengan, los sufra quien los sufra. https://t.co/UYM1I9axGE","[0, 280]",['Twitter for iPhone'],143,691,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-22 17:50:03+00:00,1385289812937162752,"Vergonzosas palabras de Iceta disculpando a los separatistas por el escándalo de no vacunar a agentes de Policía Nacional y Guardia Civil en Cataluña. 

Una vez más, mi total respaldo a los agentes y sus familias. Muchas gracias por vuestro servicio ❤️

https://t.co/NIWwt568qg","[0, 277]",['Twitter for iPhone'],453,1280,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-22 11:38:08+00:00,1385196215856472066,"Todos los madrileños pudieron comprobar ayer que sólo @BalEdmundo habla de sus problemas reales y les ofrece soluciones. Hizo un debate extraordinario.

Es el mejor candidato, va a más y cada día estamos más cerca de lograr que la sensatez triunfe en Madrid este 4 de mayo 💪🍊 https://t.co/sR4a1imRTm","[0, 275]",['Twitter for iPhone'],302,740,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-21 21:43:55+00:00,1384986280124162052,"Gracias, @BalEdmundo, por ser hoy la voz de la sensatez, las propuestas y el futuro. Madrid merece un gobierno que mantenga el crecimiento económico y los avances sociales y que no enfrente a los ciudadanos en bandos. El presidente de todos👇

#GanaEdmundo
#DebateTelemadrid https://t.co/k0GlMGgDv2","[0, 273]",['Twitter for iPhone'],647,1466,695222,1515,7104,CIUDADANOS,publicación,"['GanaEdmundo', 'DebateTelemadrid']",general
Inés Arrimadas,2021-04-21 13:29:49+00:00,1384861935859023875,"Pido a Pedro Sánchez y Pablo Casado que renuncien a repartirse el CGPJ, esta vez y para siempre. Debemos impulsar una mesa a tres PSOE-Cs-PP para aprobar una reforma que garantice que los jueces eligen a los jueces. 

Cumplamos con la Constitución, la UE y el sentido común👇 https://t.co/yY6SpTRW5R","[0, 274]",['Twitter for iPhone'],267,707,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-21 12:35:40+00:00,1384848309257445379,"Llevamos un mes pidiendo a Sánchez que actúe ante la discriminación de la Generalitat a policías y guardias civiles en la vacunación. Ahora anuncian que los vacunará el Gobierno, pero sin hacer un solo reproche a sus socios por esta vergüenza. 

Todo mi apoyo a nuestros agentes. https://t.co/76K7l7OLRy","[0, 279]",['Twitter for iPhone'],197,518,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-20 18:58:19+00:00,1384582216026574851,"Además del candidato más solvente y con más altura de Estado, @BalEdmundo es una persona íntegra, con sentido del humor y lleno de energía. Los madrileños tienen la suerte de poder votar a un hombre libre, tolerante y dispuesto a dejarse la piel por ellos. https://t.co/hKElTliBBw","[0, 280]",['Twitter Web App'],351,685,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-20 17:27:54+00:00,1384559462346809344,"Visitamos el @IdipazScience, un referente de la ciencia en España. Queremos hacer de Madrid la mejor región de Europa para la investigación. Proponemos:

✅Invertir el 2% del PIB en I+D+i
✅Eliminar trabas burocráticas
✅Garantizar la estabilidad en la financiación de proyectos https://t.co/02S2kHLyaP","[0, 275]",['Twitter for iPhone'],99,185,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-20 13:01:22+00:00,1384492387108495368,"👏 Es una gran victoria de todos los demócratas que el Gobierno haya tenido que retirar su contrarreforma del CGPJ. Nuestro trabajo en Europa da resultado.

Ahora pedimos a PSOE y PP que renuncien a repartirse a los jueces y acepten nuestra reforma para despolitizar la Justicia. https://t.co/bMrreht4jI","[0, 278]",['Twitter for iPhone'],322,808,695222,1515,7104,CIUDADANOS,publicación,[],general
Inés Arrimadas,2021-04-20 10:31:33+00:00,1384454683138297861,"La UE vuelve a mover ficha en defensa de la independencia judicial y advierte al Gobierno sobre sus planes para injerir en ella. 

Junto a @Cs_Europa le trasladé a la Comisaria @VeraJourova nuestra preocupación por la contrarreforma del CGPJ y celebro esta reacción 👏 https://t.co/LtXsAAeKxq","[0, 267]",['Twitter for iPhone'],192,355,695222,1515,7104,CIUDADANOS,publicación,[],general
Isabel Díaz Ayuso,2021-04-26 12:28:46+00:00,1386658510029606915,"Las amenazas a los representantes públicos no tienen sentido en un país en Libertad. 

Mi condena a estos incalificables últimos actos.","[0, 135]",['Twitter for iPhone'],1973,9780,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-26 11:07:07+00:00,1386637962474139649,"Los mismos que le perseguían en Venezuela le persiguen ahora aquí.

Ni Madrid será Caracas ni España Venezuela.

Estamos a tu lado @leopoldolopez.

#Libertad https://t.co/YlK0HIkqdj","[0, 157]",['Twitter for iPhone'],1314,4428,493233,10952,23579,CIUDADANOS,publicación,['Libertad'],madrid
Isabel Díaz Ayuso,2021-04-26 10:27:46+00:00,1386628058824810496,"España no es una república bananera.

#Libertad. https://t.co/F8cQKekyoD","[0, 48]",['Twitter for iPhone'],1452,5658,493233,10952,23579,CIUDADANOS,publicación,['Libertad'],madrid
Isabel Díaz Ayuso,2021-04-26 07:29:37+00:00,1386583228602068994,"Está en riesgo la #Libertad en Madrid. 

Y si está en juego la #Libertad de Madrid lo está la de España, porque lo que pasa en Madrid trasciende a esta comunidad.

#4M

https://t.co/sIxW7JUEpw","[0, 192]",['Twitter for iPhone'],1486,5713,493233,10952,23579,CIUDADANOS,publicación,"['Libertad', 'Libertad', '4M']",madrid
